Model,Scenario,Step,Stabilizing force trajectory,Destabilizing force trajectory,Target stabilizing force,Target destabilizing force,Target VE free energy,Field potential Phi,Lyapunov V,Delta Lyapunov V,Jacobian eigenvalue 1,Jacobian eigenvalue 2,Locally stable
Dense Only,Retrieval-noise perturbation,7,2.2120058392417534,1.2980887012320426,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9139171380097109,0.09323761181977841,-0.015952934313602285,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,8,2.2318787458660867,1.2936494220286867,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9382293238374,0.08209092905872,-0.011146682761058416,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,9,2.2474007709311756,1.290937307723009,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9564634632081666,0.07420936066701345,-0.007881568391706548,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,10,2.259554686160369,1.2894156184241272,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9701390677362418,0.0685804770576777,-0.00562888360933575,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,11,2.2690954116194764,1.2886996404871782,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9803957711322981,0.0645271364339531,-0.004053340623724602,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,12,2.2766039456146934,1.288515646935353,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9880882986793404,0.061588761616743926,-0.002938374817209169,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,13,2.2825283277288415,1.2886706333892195,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.993857694339622,0.059447252778047285,-0.00214150883869664,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,14,2.2872147890571735,1.2890300479723402,2.464544955464638,1.1264448647649479,-0.16454495546463815,-0.9981847410848332,0.057879929716680455,-0.0015673230613668307,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,15,2.2909314700898804,1.2895014439461387,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0014300261437417,0.05672909031824319,-0.001150839398437263,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,16,2.293886503944671,1.2900225140067478,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0038639899379231,0.05588195440666632,-0.0008471359115768684,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,17,2.29624182349238,1.2905523607088207,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.005689462783559,0.055257214456639656,-0.0006247399500266676,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,18,2.2981237198031526,1.2910651523853667,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0070585674177859,0.054795866775325136,-0.00046134768131451953,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,19,2.299630929555725,1.2915455336622688,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0080853958934561,0.05445486681182849,-0.00034099996349664513,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,20,2.300840840511333,1.2919853232611245,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0088555172502085,0.05420268065176932,-0.0002521861600591688,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,21,2.3018142617502177,1.2923811534824448,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.009433108267773,0.05401613059011298,-0.00018655006165634036,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,22,2.3025990977377897,1.2927327962068431,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0098663015309466,0.05387813697810909,-0.00013799361200389493,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,23,2.3032331838769475,1.2930419873986208,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0101911964783268,0.053776088922578305,-0.00010204805553078178,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,24,2.3037464795745533,1.2933116118856913,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.010434867688862,0.05370066114323235,-7.54277793459518e-05,-0.8500000000000001,-1.25,True
Dense Only,Retrieval-noise perturbation,25,2.3041627681551446,1.2935451470583814,2.464544955464638,1.1264448647649479,-0.16454495546463815,-1.0106176210967632,0.05364495034872264,-5.5710794509715444e-05,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,0,1.8716723679345395,1.3190494268991333,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.5526229410354062,0.6371232528088928,,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,1,1.9868037325600714,1.2736450564533999,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.7131586761066715,0.4550887544355833,-0.18203449837330954,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,2,2.0759413357964123,1.2423808583862919,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.8335604774101204,0.33712962342439956,-0.11795913101118372,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,3,2.1451094744304373,1.2212476460427302,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.9238618283877071,0.25932092470578993,-0.07780869871860963,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,4,2.1989069754575743,1.2073191338366773,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-0.991587841620897,0.20711249107139412,-0.05220843363439581,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,5,2.2408498607807705,1.198467509234981,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.0423823515457895,0.17152054627363467,-0.035591944797759456,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,6,2.273630675202028,1.193152441212569,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.080478233989459,0.1469060644754683,-0.02461448179816636,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,7,2.2993149158739246,1.1902647700517137,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1090501458222108,0.1296674314108801,-0.0172386330645882,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,8,2.3194899591582887,1.189010879461514,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1304790796967747,0.1174631311192333,-0.012204300291646805,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,9,2.3353780877293286,1.1888273076266307,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.146550780102698,0.1087439627591301,-0.008719168360103197,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,10,2.3479223664270545,1.1893178110199145,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.15860455540714,0.10246763017359772,-0.006276332585532382,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,11,2.3578519667339894,1.1902070798485178,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1676448868854716,0.09792191894648092,-0.004545711227116805,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,12,2.365731921729612,1.1913067862353917,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1744251354942203,0.09461332239823442,-0.0033085965482465007,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,13,2.372001074431629,1.192490752480847,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1795103219507819,0.09219566676303831,-0.0024176556351961087,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,14,2.3770010637160404,1.1936768519228373,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.183324211793203,0.0904235603844405,-0.0017721063785978153,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,15,2.3809984992284052,1.1948138700533861,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.186184629175019,0.08912150584542461,-0.0013020545390158844,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,16,2.3842019540083954,1.1958720117970143,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.188329942211381,0.08816306671985358,-0.0009584391255710312,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,17,2.386775008954333,1.1968360819656803,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1899389269886527,0.08745660224119667,-0.0007064644786569096,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,18,2.38884628516837,1.1977006195967639,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.191145665571606,0.08693536606585786,-0.0005212361753388073,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,19,2.3905171748827025,1.1984664553738813,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1920507195088212,0.08655055203326276,-0.0003848140325951044,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,20,2.39186781118811,1.1991383012263774,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1927295099617325,0.08626635980401187,-0.0002841922292508847,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,21,2.392961687703482,1.1997230849020657,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1932386028014161,0.08605646350236341,-0.0002098963016484573,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,22,2.393849241497653,1.2002288190664743,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1936204224311786,0.08590146631816978,-0.0001549971841936365,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,23,2.3945706383616248,1.2006638512081238,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.193906787153501,0.08578705496015662,-0.0001144113580131556,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,24,2.395157943169828,1.2010363824745858,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1941215606952424,0.08570265509062834,-8.43998695282816e-05,-0.8500000000000001,-1.25,True
Dense Only,Coverage-capped deployment,25,2.3956368152189675,1.201354174367419,2.5995449554646384,0.9914448647649479,-0.2995449554646382,-1.1942826408515486,0.08564044791623424,-6.220717439410495e-05,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,0,1.188,0.8820000000000001,1.6500000000000001,0.65,0.65,-0.3059999999999998,0.2672680000000002,,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,1,1.2543,0.8548000000000001,1.6500000000000001,0.65,0.65,-0.39949999999999986,0.19852153000000017,-0.06874647000000006,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,2,1.3055889999999999,0.8359640000000002,1.6500000000000001,0.65,0.65,-0.46962499999999974,0.15320154621700022,-0.04531998378299995,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,3,1.3453538699999998,0.8231351200000001,1.6500000000000001,0.65,0.65,-0.5222187499999997,0.12278503430139151,-0.030416511915608707,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,4,1.3762549621,0.8145908996000001,1.6500000000000001,0.65,0.65,-0.5616640624999999,0.10202651000600982,-0.020758524295381692,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,5,1.400325056043,0.8090770091680001,1.6500000000000001,0.65,0.65,-0.591248046875,0.0876430724857671,-0.014383437520242723,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,6,1.4191198746406901,0.8056838394844401,1.6500000000000001,0.65,0.65,-0.61343603515625,0.07754309016254762,-0.010099982323219472,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,7,1.4338320545455228,0.8037550281783353,1.6500000000000001,0.65,0.65,-0.6300770263671874,0.07036918933213059,-0.007173900830417038,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,8,1.4453775242180964,0.8028197544427058,1.6500000000000001,0.65,0.65,-0.6425577697753906,0.06522423494304468,-0.0051449543890859095,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,9,1.4544610343100044,0.8025427069784614,1.6500000000000001,0.65,0.65,-0.651918327331543,0.061504764555430066,-0.0037194703876146096,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,10,1.461625925384042,0.8026871798853847,1.6500000000000001,0.65,0.65,-0.6589387454986573,0.05879816688877039,-0.002706597666659677,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,11,1.4672919682488086,0.8030879091248156,1.6500000000000001,0.65,0.65,-0.6642040591239929,0.05681813278660222,-0.0019800341021681683,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,12,1.4717841712815514,0.8036311269385568,1.6500000000000001,0.65,0.65,-0.6681530443429946,0.0553634047702144,-0.001454728016387824,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,13,1.4753547403899678,0.8042399571327219,1.6500000000000001,0.65,0.65,-0.6711147832572459,0.05429093108055946,-0.0010724736896549347,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,14,1.4781998431933834,0.804863755750449,1.6500000000000001,0.65,0.65,-0.6733360874429344,0.053498076723912824,-0.0007928543566466384,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,15,1.4804724263527909,0.8054703607705901,1.6500000000000001,0.65,0.65,-0.6750020655822008,0.0529106313048474,-0.0005874454190654271,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,16,1.4822920312495285,0.8060404820628778,1.6500000000000001,0.65,0.65,-0.6762515491866506,0.05247459482482447,-0.00043603648002292494,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,17,1.4837523239696426,0.8065636620796546,1.6500000000000001,0.65,0.65,-0.677188661889988,0.05215047006928697,-0.00032412475553750264,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,18,1.484926882419204,0.8070353860017129,1.6500000000000001,0.65,0.65,-0.677891496417491,0.05190924660455033,-0.0002412234647366368,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,19,1.4858736525512397,0.8074550302381214,1.6500000000000001,0.65,0.65,-0.6784186223131183,0.05172954447415894,-0.00017970213039139593,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,20,1.4866383867250041,0.8078244199901655,1.6500000000000001,0.65,0.65,-0.6788139667348386,0.051595564237041494,-0.00013398023711744256,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,21,1.4872573023123599,0.8081468272612309,1.6500000000000001,0.65,0.65,-0.679110475051129,0.05149560462344427,-9.995961359722527e-05,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,22,1.4877591419172136,0.8084262856288668,1.6500000000000001,0.65,0.65,-0.6793328562883468,0.051420984009598145,-7.462061384612417e-05,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,23,1.4881667735397535,0.8086671313234933,1.6500000000000001,0.65,0.65,-0.6794996422162601,0.05136525174896016,-5.57322606379862e-05,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,24,1.488498436349345,0.8088737046871499,1.6500000000000001,0.65,0.65,-0.6796247316621951,0.05132360910262633,-4.164264633382819e-05,-0.8500000000000001,-1.25,True
w/o RAG,Nominal relaxation,25,1.4887687129034686,0.8090501641568222,1.6500000000000001,0.65,0.65,-0.6797185487466464,0.051292482657116265,-3.1126445510065714e-05,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,0,0.54,2.0340000000000003,0.75,1.55,1.55,1.4940000000000002,0.2783560000000002,,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,1,0.63546,1.8759600000000003,0.75,1.55,1.55,1.2405000000000004,0.11936933320000015,-0.15898666680000006,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,2,0.7045518000000001,1.7549268000000002,0.75,1.55,1.55,1.0503750000000003,0.04406053224148007,-0.07530880095852008,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,3,0.754292994,1.6620742440000003,0.75,1.55,1.55,0.9077812500000002,0.012579065965655618,-0.03148146627582445,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,4,0.7898744350200001,1.5907103725200002,0.75,1.55,1.55,0.8008359375000002,0.003247304998881398,-0.009331760966774221,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,5,0.8151292185666001,1.5357561716916002,0.75,1.55,1.55,0.720626953125,0.004444701755975147,0.0011973967570937487,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,6,0.8328823295352781,1.493352544379028,0.75,1.55,1.55,0.66047021484375,0.010078414777524415,0.005633713021549269,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,7,0.8452111421080308,1.4605638032408432,0.75,1.55,1.55,0.6153526611328124,0.017063994872258254,0.006985580094733839,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,8,0.8536393543949781,1.4351538502445873,0.75,1.55,1.55,0.5815144958496092,0.02393075389305055,0.006866759020792295,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,9,0.8592812439818162,1.4154171158690232,0.75,1.55,1.55,0.556135871887207,0.03005494298722517,0.006124189094174622,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,10,0.8629488673803957,1.400050771295801,0.75,1.55,1.55,0.5371019039154054,0.03524221783149839,0.0051872748442732194,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,11,0.8652316360823447,1.3880580640188986,0.75,1.55,1.55,0.522826427936554,0.039503520583521065,0.004261302752022675,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,12,0.8665553150658082,1.3786751360182237,0.75,1.55,1.55,0.5121198209524155,0.04293735048846399,0.0034338299049429255,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,13,0.8672257043427174,1.371315570057029,0.75,1.55,1.55,0.5040898657143116,0.04566999126269073,0.0027326407742267397,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,14,0.8674609292330279,1.3655283285187616,0.75,1.55,1.55,0.49806739928573374,0.047826867475368344,0.0021568762126776136,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,15,0.8674152672348425,1.3609658166991427,0.75,1.55,1.55,0.4935505494643002,0.049520267436051604,0.0016933999606832603,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,16,0.8671966937834913,1.3573596058817166,0.75,1.55,1.55,0.49016291209822527,0.050845386479829016,0.0013251190437774119,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,17,0.8668797723242267,1.3545019563978957,0.75,1.55,1.55,0.487622184073669,0.051880366230813366,0.0010349797509843495,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,18,0.866515098392055,1.3522317364473067,0.75,1.55,1.55,0.48571663805525167,0.052688054221957846,0.0008076879911444804,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,19,0.8661361971876157,1.3504236757290544,0.75,1.55,1.55,0.4842874785414387,0.053318325506702395,0.0006302712847445491,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,20,0.8657645428073786,1.3489801517134576,0.75,1.55,1.55,0.48321560890607906,0.053810408776545915,0.0004920832698435199,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,21,0.8654131948863674,1.3478249015659267,0.75,1.55,1.55,0.48241170667955935,0.054194975980705856,0.0003845672041599413,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,22,0.8650894200228673,1.346898200032537,0.75,1.55,1.55,0.48180878000966965,0.05449591575122337,0.000300939770517511,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,23,0.8647965698193666,1.3461531548266188,0.75,1.55,1.55,0.4813565850072522,0.05473178872943317,0.0002358729782098029,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,24,0.8645354163503643,1.3455528551058036,0.75,1.55,1.55,0.48101743875543923,0.05491699665393987,0.0001852079245067001,-0.8500000000000001,-1.25,True
w/o RAG,No calibration control,25,0.86430509312102,1.3450681721875994,0.75,1.55,1.55,0.48076307906657945,0.055062708363936466,0.000145711709996596,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,0,1.0692,1.0932000000000002,1.485,0.8150000000000001,0.8150000000000001,0.024000000000000243,0.2502848800000002,,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,1,1.140846,1.0449460000000002,1.485,0.8150000000000001,0.8150000000000001,-0.09589999999999987,0.1713171386320001,-0.07896774136800011,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,2,1.19551618,1.0096911800000001,1.485,0.8150000000000001,0.8150000000000001,-0.1858249999999999,0.12170553761158487,-0.04961160102041523,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,3,1.2372954294,0.9840266794000001,1.485,0.8150000000000001,0.8150000000000001,-0.25326874999999993,0.08992757264512082,-0.03177796496646405,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,4,1.269274456402,0.9654228939020001,1.485,0.8150000000000001,0.8150000000000001,-0.3038515624999999,0.06916455717050501,-0.0207630154746158,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,5,1.29379373631366,0.9520050644386601,1.485,0.8150000000000001,0.8150000000000001,-0.34178867187499995,0.0553302229547316,-0.013834334215773417,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,6,1.3126272542653379,0.9423857503590879,1.485,0.8150000000000001,0.8150000000000001,-0.37024150390625,0.04593949286665436,-0.00939073008807724,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,7,1.3271209608839805,0.935539832954293,1.485,0.8150000000000001,0.8150000000000001,-0.39158112792968747,0.0394556423208465,-0.006483850545807857,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,8,1.3382971524165164,0.9307113064692507,1.485,0.8150000000000001,0.8150000000000001,-0.40758584594726566,0.034910831933923706,-0.004544810386922796,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,9,1.346933202667818,0.9273438182073688,1.485,0.8150000000000001,0.8150000000000001,-0.41958938446044924,0.03168357401497615,-0.003227257918947554,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,10,1.353620982835871,0.9250289444905341,1.485,0.8150000000000001,0.8150000000000001,-0.4285920383453369,0.029366814776713553,-0.0023167592382625987,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,11,1.3588117342199595,0.9234677054609568,1.485,0.8150000000000001,0.8150000000000001,-0.4353440287590027,0.027688721548539033,-0.0016780932281745195,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,12,1.3628499782522063,0.9224419566829543,1.485,0.8150000000000001,0.8150000000000001,-0.4404080215692521,0.026464401868848297,-0.0012243196796907357,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,13,1.3659991610865612,0.9217931449096222,1.485,0.8150000000000001,0.8150000000000001,-0.444206016176939,0.025565975461789788,-0.0008984264070585092,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,14,1.3684610630547682,0.9214065509220639,1.485,0.8150000000000001,0.8150000000000001,-0.4470545121327043,0.024903677903454498,-0.0006622975583352904,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,15,1.3703905018501494,0.9211996177506212,1.485,0.8150000000000001,0.8150000000000001,-0.44919088409952823,0.024413695876538667,-0.0004899820269158306,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,16,1.3719064811716428,0.9211133180969967,1.485,0.8150000000000001,0.8150000000000001,-0.4507931630746461,0.024050180278534398,-0.0003635155980042694,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,17,1.3731006528494778,0.9211057805434931,1.485,0.8150000000000001,0.8150000000000001,-0.4519948723059847,0.023779900557457014,-0.00027027972107738357,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,18,1.3740437469728273,0.9211475927433387,1.485,0.8150000000000001,0.8150000000000001,-0.4528961542294886,0.02357860153103567,-0.00020129902642134281,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,19,1.374790463818267,0.9212183481461507,1.485,0.8150000000000001,0.8150000000000001,-0.4535721156721164,0.023428479348289573,-0.00015012218274609856,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,20,1.375383200342277,0.9213041135881898,1.485,0.8150000000000001,0.8150000000000001,-0.45407908675408726,0.023316407332972137,-0.00011207201531743607,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,21,1.3758548928139265,0.921395577748361,1.485,0.8150000000000001,0.8150000000000001,-0.4544593150655655,0.02323267338706702,-8.373394590511715e-05,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,22,1.3762311884329363,0.9214867021337623,1.485,0.8150000000000001,0.8150000000000001,-0.4547444862991741,0.02317007210103602,-6.26012860309999e-05,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,23,1.3765321069473702,0.9215737422229897,1.485,0.8150000000000001,0.8150000000000001,-0.45495836472438045,0.023123246354689014,-4.682574634700537e-05,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,24,1.376773314177342,0.9216545406340567,1.485,0.8150000000000001,0.8150000000000001,-0.4551187735432852,0.023088206562018,-3.503979267101276e-05,-0.8500000000000001,-1.25,True
w/o RAG,Retrieval-noise perturbation,25,1.3769670998254624,0.9217280196679984,1.485,0.8150000000000001,0.8150000000000001,-0.45523908015746395,0.023061977702374278,-2.622885964372393e-05,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,0,1.188,0.8820000000000001,1.6500000000000001,0.65,0.65,-0.3059999999999998,0.2672680000000002,,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,1,1.2543,0.8548000000000001,1.6500000000000001,0.65,0.65,-0.39949999999999986,0.19852153000000017,-0.06874647000000006,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,2,1.3055889999999999,0.8359640000000002,1.6500000000000001,0.65,0.65,-0.46962499999999974,0.15320154621700022,-0.04531998378299995,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,3,1.3453538699999998,0.8231351200000001,1.6500000000000001,0.65,0.65,-0.5222187499999997,0.12278503430139151,-0.030416511915608707,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,4,1.3762549621,0.8145908996000001,1.6500000000000001,0.65,0.65,-0.5616640624999999,0.10202651000600982,-0.020758524295381692,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,5,1.400325056043,0.8090770091680001,1.6500000000000001,0.65,0.65,-0.591248046875,0.0876430724857671,-0.014383437520242723,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,6,1.4191198746406901,0.8056838394844401,1.6500000000000001,0.65,0.65,-0.61343603515625,0.07754309016254762,-0.010099982323219472,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,7,1.4338320545455228,0.8037550281783353,1.6500000000000001,0.65,0.65,-0.6300770263671874,0.07036918933213059,-0.007173900830417038,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,8,1.4453775242180964,0.8028197544427058,1.6500000000000001,0.65,0.65,-0.6425577697753906,0.06522423494304468,-0.0051449543890859095,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,9,1.4544610343100044,0.8025427069784614,1.6500000000000001,0.65,0.65,-0.651918327331543,0.061504764555430066,-0.0037194703876146096,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,10,1.461625925384042,0.8026871798853847,1.6500000000000001,0.65,0.65,-0.6589387454986573,0.05879816688877039,-0.002706597666659677,-0.8500000000000001,-1.25,True
w/o RAG,Coverage-capped deployment,11,1.4672919682488086,0.8030879091248156,1.6500000000000001,0.65,0.65,-0.6642040591239929,0.05681813278660222,-0.0019800341021681683,-0.8500000000000001,-1.25,True
